,total_annual_inc,fico_score,home_ownership,installment,loan_amnt,earliest_cr_line,issue_d,dti_jnt,mort_acc,term,verification_status_joint,zip_code,open_acc,total_acc,revol_util,credit_ratio,installment_ratio,credit_history
6076,164000.0,672.0,3,743.28,20000.0,052007,82017,6.31,6.0,0,1,97,6.0,16.0,0.0,0.375,0.037,3745
6077,234000.0,707.0,3,640.1,20000.0,071982,82017,16.91,4.0,0,2,48,12.0,25.0,52.8,0.48,0.032,12815
6078,238400.0,702.0,3,595.41,25000.0,081997,82017,24.0,5.0,1,2,18,20.0,45.0,39.9,0.244,0.024,7305
6079,309000.0,677.0,3,773.63,24000.0,032000,82017,11.74,1.0,0,0,23,10.0,17.0,43.3,0.588,0.032,6362
6080,155000.0,777.0,3,714.49,30000.0,122006,82017,29.38,4.0,1,1,41,18.0,36.0,22.4,0.5,0.024,3896
6081,167000.0,767.0,3,226.35,10550.0,102002,82017,38.43,5.0,1,0,43,10.0,33.0,47.4,0.303,0.021,5418
6082,76000.0,672.0,1,649.16,20000.0,091985,92017,44.77,0.0,1,1,38,8.0,17.0,72.8,0.471,0.032,11688
6083,143500.0,742.0,2,406.07,18000.0,012000,92017,20.08,1.0,1,2,15,12.0,17.0,9.6,0.706,0.023,6453
6084,172000.0,677.0,2,988.93,30000.0,112000,92017,28.49,3.0,1,2,11,17.0,31.0,65.8,0.548,0.033,6148
6085,212000.0,682.0,3,875.84,36000.0,032001,82017,30.12,2.0,1,0,95,14.0,23.0,77.6,0.609,0.024,5997
6086,132600.0,732.0,2,652.68,28000.0,102002,82017,12.73,0.0,1,2,10,5.0,12.0,12.0,0.417,0.023,5418
6087,134000.0,697.0,2,136.87,4000.0,072007,82017,10.24,1.0,0,0,91,9.0,17.0,30.9,0.529,0.034,3684
6088,80000.0,767.0,2,132.3,4075.0,101992,82017,15.64,3.0,0,2,94,4.0,21.0,50.8,0.19,0.032,9070
6089,80000.0,787.0,2,573.97,20000.0,042006,82017,18.52,0.0,1,0,44,2.0,4.0,3.4,0.667,0.029,4140
6090,120808.0,662.0,3,259.72,8000.0,052006,82017,47.04,3.0,0,0,74,7.0,45.0,87.4,0.175,0.032,4110
6091,325727.04144222336,687.0,3,1328.39,36800.0,051997,82017,26.59,7.0,0,1,80,16.0,42.0,55.7,0.381,0.033,7397
6092,254164.0,662.0,3,778.52,32000.0,042003,82017,35.46,3.0,1,1,78,20.0,32.0,82.9,0.625,0.024,5236
6093,182000.0,772.0,3,291.78,14400.0,012003,92017,31.65,4.0,1,0,89,22.0,45.0,9.9,0.419,0.02,5357
6094,200000.0,787.0,3,216.13,6900.0,091987,82017,8.57,2.0,0,2,45,16.0,28.0,19.8,0.571,0.031,10927
6095,152000.0,672.0,3,72.35,2000.0,071996,82017,24.12,0.0,0,0,27,5.0,8.0,92.9,0.625,0.035,7701
6096,198000.0,687.0,3,778.52,32000.0,122006,82017,27.4,3.0,1,2,38,11.0,23.0,63.9,0.478,0.024,3896
6097,205000.0,702.0,3,1197.58,35000.0,031998,92017,47.04,3.0,0,1,44,22.0,29.0,36.0,0.793,0.034,7124
6098,100844.0,712.0,3,461.13,20000.0,051993,82017,9.01,1.0,1,2,11,7.0,7.0,44.7,0.923,0.023,8858
6099,236000.0,712.0,3,335.67,14400.0,061992,82017,20.24,1.0,1,0,37,9.0,18.0,41.7,0.5,0.023,9192
6100,150000.0,697.0,3,815.85,35000.0,012007,82017,22.78,1.0,1,0,75,22.0,45.0,57.5,0.571,0.023,3865
6101,114000.0,747.0,3,349.65,15000.0,012013,82017,12.96,0.0,1,0,06,6.0,11.0,12.1,0.545,0.023,1673
6102,104480.0,737.0,2,300.7,9600.0,122006,82017,13.4,0.0,0,0,97,4.0,8.0,81.2,0.5,0.031,3896
6103,265000.0,697.0,3,1177.07,36000.0,092004,82017,15.76,1.0,0,0,63,18.0,29.0,72.7,0.621,0.033,4717
6104,240000.0,692.0,3,493.19,15300.0,102003,82017,15.66,2.0,0,0,86,9.0,24.0,72.4,0.375,0.032,5053
6105,108000.0,787.0,3,991.21,30750.0,112001,82017,25.72,1.0,0,1,76,6.0,14.0,1.8,0.429,0.032,5752
6106,162000.0,697.0,2,864.14,27000.0,061993,82017,25.89,1.0,0,2,84,9.0,24.0,55.7,0.375,0.032,8827
6107,149800.0,767.0,3,614.5,19200.0,062005,82017,16.61,1.0,0,2,97,3.0,9.0,69.0,0.333,0.032,4444
6108,111740.0,712.0,3,381.06,16000.0,071999,82017,33.84,5.0,1,1,20,9.0,26.0,20.6,0.346,0.024,6606
6109,239000.0,732.0,3,671.13,32000.0,121999,92017,38.08,3.0,1,0,37,14.0,35.0,37.4,0.4,0.021,6484
6110,325727.04144222336,707.0,3,744.9,24000.0,011998,82017,10.06,3.0,0,2,06,12.0,27.0,77.2,0.444,0.031,7152
6111,134000.0,677.0,2,135.92,4000.0,082011,82017,29.06,1.0,0,0,56,8.0,11.0,7.7,0.727,0.034,2192
6112,102000.0,737.0,3,464.6,15000.0,041989,92017,27.84,1.0,0,0,48,12.0,24.0,38.6,0.5,0.031,10380
6113,325727.04144222336,787.0,1,225.6,10000.0,091966,92017,14.46,3.0,1,0,11,22.0,40.0,6.0,0.575,0.023,18628
6114,116000.0,667.0,3,301.19,10000.0,122006,82017,24.54,2.0,1,2,77,7.0,17.0,88.2,0.412,0.03,3896
6115,255000.0,687.0,3,727.27,31200.0,102005,82017,23.24,2.0,1,1,48,9.0,22.0,63.9,0.409,0.023,4322
6116,154600.0,717.0,3,858.18,36800.0,101985,82017,21.68,3.0,1,1,53,11.0,21.0,76.9,0.524,0.021,11627
6117,129000.0,767.0,2,509.11,24000.0,082002,82017,4.06,1.0,1,2,93,16.0,43.0,0.7,0.372,0.021,5479
6118,120000.0,692.0,3,333.43,14000.0,052013,82017,27.33,3.0,1,0,75,11.0,15.0,49.4,0.733,0.024,1553
6119,213000.0,697.0,2,183.36,5000.0,102004,82017,12.77,0.0,0,2,92,16.0,20.0,31.6,0.8,0.037,4687
6120,101774.0,682.0,2,333.03,9600.0,112007,82017,46.5,0.0,0,1,64,7.0,18.0,82.4,0.389,0.035,3561
6121,115000.0,722.0,2,257.88,8000.0,062003,82017,20.26,0.0,0,1,92,6.0,12.0,33.8,0.5,0.032,5175
6122,151000.0,727.0,3,570.46,27200.0,111983,82017,33.86,4.0,1,1,76,13.0,22.0,46.6,0.591,0.021,12327
6123,215000.0,682.0,3,259.72,8000.0,041994,82017,9.24,4.0,0,0,75,5.0,13.0,74.3,0.385,0.032,8523
6124,180800.0,667.0,2,173.45,5000.0,062006,82017,12.61,0.0,0,2,89,7.0,12.0,80.3,0.583,0.035,4079
6125,325727.04144222336,697.0,2,714.49,30000.0,112010,82017,16.2,2.0,1,0,18,12.0,27.0,44.7,0.444,0.024,2465
6126,135000.0,787.0,3,232.09,7200.0,041988,82017,21.42,2.0,0,2,06,4.0,15.0,59.3,0.267,0.032,10714
6127,177800.0,732.0,3,789.57,35000.0,081985,92017,29.99,4.0,1,1,70,10.0,29.0,3.6,0.345,0.023,11719
6128,167722.0,662.0,3,261.07,11200.0,042007,82017,23.08,5.0,1,0,12,18.0,45.0,41.6,0.34,0.023,3775
6129,159000.0,662.0,2,257.88,8000.0,042004,82017,18.78,7.0,0,2,80,17.0,45.0,79.5,0.347,0.032,4870
6130,190000.0,742.0,3,503.35,24000.0,072006,82017,21.94,3.0,1,2,21,8.0,12.0,50.4,0.667,0.021,4049
6131,164000.0,667.0,3,450.97,13000.0,042011,82017,30.36,1.0,0,1,44,13.0,20.0,80.3,0.65,0.035,2314
6132,72000.0,682.0,3,220.87,6500.0,091998,82017,10.86,2.0,0,2,28,7.0,12.0,41.0,0.583,0.034,6909
6133,105000.0,767.0,3,213.93,10200.0,091995,82017,26.28,3.0,1,2,43,16.0,29.0,8.9,0.552,0.021,8005
6134,148000.0,682.0,3,585.27,20000.0,022007,82017,42.39,3.0,1,2,74,12.0,40.0,66.2,0.3,0.029,3834
6135,113000.0,662.0,3,527.51,15000.0,092001,82017,28.06,1.0,0,0,43,14.0,20.0,54.1,0.7,0.035,5813
6136,160600.0,672.0,3,1153.75,35000.0,061995,82017,47.04,1.0,1,2,79,5.0,7.0,98.2,0.714,0.033,8097
6137,133700.0,687.0,2,633.01,18000.0,082000,82017,22.12,1.0,0,2,34,14.0,23.0,58.2,0.609,0.035,6209
6138,90000.0,692.0,3,531.36,16000.0,102004,82017,16.19,2.0,0,0,66,5.0,8.0,43.7,0.625,0.033,4687
6139,75000.0,687.0,3,783.4,20000.0,122004,82017,47.04,0.0,0,1,24,6.0,11.0,33.5,0.545,0.039,4626
6140,67200.0,672.0,2,682.68,25000.0,072010,82017,33.26,0.0,1,2,79,9.0,38.0,44.4,0.237,0.027,2588
6141,280000.0,667.0,3,889.92,35000.0,051989,82017,31.64,4.0,1,0,15,18.0,37.0,91.6,0.486,0.025,10319
6142,137000.0,692.0,2,587.55,15000.0,092013,92017,30.07,0.0,0,0,77,4.0,5.0,85.5,0.8,0.039,1461
6143,205000.0,687.0,3,483.52,15000.0,081992,82017,20.12,2.0,0,0,11,10.0,21.0,38.3,0.476,0.032,9131
6144,121050.0,682.0,3,328.48,9600.0,082007,92017,47.04,3.0,0,1,76,10.0,21.0,78.4,0.476,0.034,3684
6145,166500.0,752.0,3,201.07,6000.0,052004,82017,22.82,4.0,0,2,53,9.0,36.0,23.1,0.25,0.034,4840
6146,185000.0,697.0,2,422.01,12000.0,112004,82017,21.17,0.0,0,2,85,7.0,13.0,42.0,0.538,0.035,4656
6147,131000.0,752.0,2,480.08,15000.0,052005,82017,21.46,0.0,0,1,08,4.0,10.0,61.9,0.4,0.032,4475
6148,200000.0,687.0,3,550.16,23100.0,032004,82017,30.74,5.0,1,0,35,10.0,20.0,61.5,0.5,0.024,4901
6149,105000.0,672.0,3,325.46,12800.0,112004,82017,21.07,1.0,1,0,34,8.0,18.0,74.3,0.444,0.025,4656
6150,314800.0,672.0,3,576.41,25000.0,011993,92017,32.56,3.0,1,2,14,17.0,45.0,66.0,0.315,0.023,9009
6151,207000.0,717.0,2,857.39,36000.0,072004,82017,39.72,0.0,1,2,32,17.0,25.0,15.7,0.68,0.024,4779
6152,70900.0,787.0,1,266.88,12000.0,061973,82017,26.64,0.0,1,2,28,8.0,15.0,8.8,0.533,0.022,16132
6153,70836.0,682.0,3,322.8,9500.0,121995,82017,13.92,0.0,0,2,49,2.0,11.0,76.2,0.182,0.034,7914
6154,135000.0,742.0,3,571.59,24000.0,082002,82017,15.68,2.0,1,1,29,7.0,30.0,23.6,0.233,0.024,5479
6155,235000.0,777.0,3,377.51,18000.0,121990,82017,8.32,2.0,1,2,98,7.0,16.0,51.1,0.438,0.021,9740
6156,220000.0,672.0,3,1100.14,30000.0,052001,92017,32.68,3.0,0,0,54,17.0,33.0,36.7,0.515,0.037,5967
6157,126000.0,737.0,1,309.1,10000.0,102010,82017,15.72,1.0,0,2,67,12.0,14.0,34.1,0.857,0.031,2496
6158,122000.0,757.0,3,230.44,7200.0,091999,82017,47.04,2.0,0,1,63,18.0,31.0,19.7,0.581,0.032,6544
6159,111886.0,682.0,3,703.34,20000.0,102003,82017,10.44,3.0,0,1,96,4.0,10.0,95.0,0.4,0.035,5053
6160,121000.0,737.0,3,163.49,5000.0,102005,82017,13.18,1.0,0,0,58,9.0,29.0,30.1,0.31,0.033,4322
6161,132000.0,667.0,3,385.52,12800.0,112003,82017,16.01,7.0,1,2,83,20.0,45.0,29.4,0.29,0.03,5022
6162,104816.0,702.0,3,171.35,4800.0,052011,82017,29.6,1.0,0,0,65,8.0,16.0,66.3,0.5,0.036,2284
6163,93000.0,682.0,2,160.86,4800.0,102008,82017,22.06,0.0,0,2,41,11.0,15.0,49.0,0.733,0.034,3226
6164,247500.0,677.0,3,88.02,2400.0,102003,82017,20.7,4.0,0,0,98,12.0,22.0,71.7,0.545,0.037,5053
6165,253000.0,677.0,3,339.79,10000.0,041995,82017,16.75,2.0,0,1,60,10.0,24.0,80.4,0.417,0.034,8158
6166,195000.0,752.0,3,608.22,25000.0,082000,82017,13.06,2.0,1,2,48,11.0,21.0,2.0,0.524,0.024,6209
6167,50000.0,687.0,2,424.56,11200.0,122011,82017,26.0,0.0,0,2,92,6.0,7.0,74.0,0.857,0.038,2070
6168,184086.0,677.0,3,345.85,15000.0,081998,82017,10.66,3.0,1,2,92,8.0,19.0,4.5,0.421,0.023,6940
6169,116000.0,702.0,3,498.15,15000.0,062005,82017,26.26,3.0,0,2,89,12.0,17.0,33.3,0.706,0.033,4444
6170,152000.0,687.0,3,856.37,35200.0,102006,82017,27.17,1.0,1,2,19,20.0,26.0,59.0,0.769,0.024,3957
6171,224000.0,687.0,3,980.89,30000.0,062007,82017,15.16,0.0,0,0,93,17.0,27.0,29.0,0.63,0.033,3714
6172,86000.0,687.0,2,519.33,16000.0,092007,92017,25.39,0.0,1,0,14,5.0,8.0,96.4,0.625,0.032,3653
6173,201200.0,687.0,3,583.1,17400.0,061984,82017,12.72,1.0,0,2,95,8.0,13.0,72.9,0.615,0.034,12114
6174,188000.0,717.0,3,279.72,12000.0,061995,82017,18.42,3.0,1,1,72,9.0,23.0,10.7,0.391,0.023,8097
6175,216300.0,697.0,1,409.67,12800.0,031990,82017,12.48,0.0,0,2,30,8.0,12.0,27.5,0.667,0.032,10015
6176,122880.0,677.0,3,211.01,6000.0,032004,82017,29.44,3.0,0,0,85,8.0,19.0,72.5,0.421,0.035,4901
6177,226000.0,667.0,2,357.25,15000.0,051991,82017,21.34,1.0,1,0,60,14.0,34.0,66.4,0.412,0.024,9589
6178,151000.0,672.0,2,655.08,20000.0,102005,92017,29.94,0.0,1,1,11,12.0,15.0,22.1,0.8,0.033,4353
6179,297000.0,702.0,3,876.74,26400.0,101997,82017,12.87,2.0,0,2,27,12.0,21.0,47.8,0.571,0.033,7244
6180,247000.0,697.0,3,541.42,24000.0,031992,92017,33.41,5.0,1,2,06,11.0,25.0,91.2,0.44,0.023,9315
6181,169000.0,662.0,3,722.84,24000.0,062005,82017,47.04,0.0,1,0,49,19.0,24.0,30.6,0.792,0.03,4444
6182,122705.0,667.0,3,303.94,8400.0,102006,82017,19.71,2.0,0,0,72,10.0,17.0,40.0,0.588,0.036,3957
6183,106000.0,662.0,3,679.58,20000.0,061995,82017,47.04,2.0,0,1,75,15.0,45.0,50.8,0.214,0.034,8097
6184,130784.0,722.0,1,192.03,6000.0,031991,82017,30.86,0.0,0,1,78,10.0,24.0,52.9,0.417,0.032,9650
6185,115000.0,747.0,2,215.08,6025.0,112010,82017,10.72,0.0,0,2,01,10.0,13.0,13.7,0.769,0.036,2465
6186,70000.0,662.0,3,265.68,8000.0,042005,82017,47.04,2.0,0,0,49,22.0,43.0,44.1,0.535,0.033,4505
6187,240000.0,732.0,3,613.81,27600.0,102003,82017,45.0,3.0,1,1,97,9.0,32.0,98.3,0.281,0.022,5053
6188,82876.0,702.0,2,784.71,24000.0,092002,82017,33.78,0.0,0,1,85,8.0,15.0,53.1,0.533,0.033,5448
6189,325727.04144222336,732.0,3,755.02,36000.0,012002,92017,10.04,3.0,1,0,92,13.0,29.0,14.8,0.448,0.021,5722
6190,233000.0,682.0,2,477.61,13200.0,071999,92017,9.84,0.0,0,2,91,9.0,14.0,76.8,0.643,0.036,6637
6191,188000.0,667.0,3,433.71,14400.0,072004,82017,15.76,3.0,1,0,01,12.0,20.0,36.6,0.6,0.03,4779
6192,107000.0,717.0,3,353.41,9900.0,092010,82017,29.61,3.0,0,2,60,11.0,21.0,29.3,0.524,0.036,2526
6193,185000.0,687.0,3,742.45,35000.0,092001,82017,24.45,3.0,1,0,30,14.0,28.0,68.8,0.5,0.021,5813
6194,206000.0,662.0,3,273.74,8000.0,101999,82017,18.06,1.0,0,2,10,7.0,12.0,62.5,0.583,0.034,6514
6195,120000.0,787.0,3,542.07,18000.0,091997,82017,14.41,4.0,0,2,55,8.0,18.0,50.7,0.444,0.03,7274
6196,242808.0,687.0,3,633.01,18000.0,112007,82017,39.49,2.0,0,0,58,17.0,30.0,64.1,0.567,0.035,3561
6197,200000.0,662.0,2,498.15,15000.0,072004,82017,12.02,3.0,0,0,23,6.0,18.0,21.7,0.333,0.033,4779
6198,185400.0,687.0,3,1302.58,36000.0,112003,92017,25.72,1.0,0,2,68,15.0,28.0,75.1,0.536,0.036,5053
6199,118000.0,667.0,3,451.78,15000.0,051983,82017,32.73,2.0,1,2,89,15.0,33.0,22.5,0.455,0.03,12511
6200,66000.0,692.0,3,386.82,12000.0,082003,82017,47.04,0.0,0,2,49,17.0,28.0,75.6,0.607,0.032,5114
6201,135000.0,732.0,3,375.88,12000.0,091975,82017,30.36,1.0,0,1,27,22.0,43.0,28.1,0.558,0.031,15310
6202,140000.0,707.0,3,666.86,28000.0,042007,82017,28.66,2.0,1,2,34,14.0,25.0,20.4,0.56,0.024,3775
6203,122000.0,757.0,3,77.44,2500.0,122004,82017,39.02,2.0,0,1,72,6.0,27.0,1.2,0.222,0.031,4626
6204,143000.0,707.0,1,268.09,8000.0,121975,82017,25.29,2.0,0,2,17,13.0,23.0,34.7,0.565,0.034,15219
6205,80000.0,767.0,3,338.39,15000.0,052002,92017,47.04,2.0,1,2,95,7.0,20.0,25.5,0.35,0.023,5602
6206,88000.0,697.0,1,527.51,15000.0,041989,82017,39.56,0.0,0,0,78,13.0,26.0,32.4,0.5,0.035,10349
6207,280000.0,707.0,3,486.58,20000.0,102006,82017,11.78,4.0,1,2,60,22.0,45.0,29.5,0.489,0.024,3957
6208,160000.0,692.0,2,245.23,7500.0,082011,82017,28.01,0.0,0,0,66,16.0,34.0,28.6,0.471,0.033,2192
6209,149787.0,672.0,2,778.72,30000.0,092005,82017,36.39,0.0,1,1,78,18.0,25.0,69.8,0.72,0.026,4352
6210,110800.0,687.0,2,583.89,24000.0,032013,82017,20.51,0.0,1,0,68,7.0,7.0,34.4,0.923,0.024,1614
6211,155000.0,702.0,2,809.02,20000.0,061997,82017,20.38,0.0,0,0,95,8.0,11.0,80.7,0.727,0.04,7366
6212,116200.0,662.0,2,891.93,24000.0,092002,92017,29.49,0.0,0,1,86,13.0,19.0,65.3,0.684,0.037,5479
6213,194780.0,697.0,3,371.68,12000.0,072002,92017,7.42,4.0,0,2,40,6.0,28.0,0.9,0.214,0.031,5541
6214,91544.64,707.0,1,762.12,32000.0,072001,82017,26.66,0.0,1,1,12,8.0,14.0,33.1,0.571,0.024,5875
6215,181000.0,682.0,3,1340.45,36800.0,101998,82017,23.68,2.0,0,0,92,13.0,36.0,36.8,0.361,0.04,6879
6216,77000.0,752.0,2,310.38,10000.0,012005,82017,42.16,0.0,0,1,33,8.0,21.0,31.7,0.381,0.031,4595
6217,194000.0,757.0,3,1128.21,35000.0,081995,82017,16.21,2.0,0,1,38,5.0,19.0,70.9,0.263,0.032,8036
6218,60002.0,682.0,3,561.86,19200.0,102000,82017,26.0,4.0,1,2,46,11.0,28.0,72.5,0.393,0.029,6148
6219,132000.0,687.0,3,273.74,8000.0,122005,82017,28.58,3.0,0,0,15,8.0,15.0,52.8,0.533,0.034,4261
6220,153400.0,787.0,3,72.35,2000.0,031990,82017,17.88,2.0,0,2,89,6.0,27.0,10.7,0.222,0.031,10015
6221,190000.0,662.0,3,361.83,10000.0,052006,82017,27.08,1.0,0,2,33,13.0,25.0,58.7,0.52,0.036,4110
6222,148000.0,682.0,3,72.35,2000.0,042000,82017,3.8,2.0,0,0,07,2.0,4.0,88.9,0.25,0.035,6331
6223,128000.0,697.0,2,626.46,20000.0,022006,82017,10.09,0.0,0,0,98,7.0,9.0,76.4,0.778,0.031,4199
6224,110688.0,727.0,1,614.54,21000.0,112003,82017,36.31,0.0,1,1,33,14.0,19.0,28.1,0.737,0.029,5022
6225,177000.0,702.0,3,685.4,19200.0,012007,82017,19.55,2.0,0,0,99,7.0,27.0,59.8,0.259,0.036,3865
6226,151000.0,732.0,3,744.9,24000.0,062004,82017,31.18,3.0,0,1,80,7.0,19.0,17.5,0.368,0.031,4809
6227,160000.0,697.0,3,649.3,20000.0,092001,82017,45.44,1.0,0,1,38,14.0,26.0,59.4,0.538,0.032,5813
6228,215600.0,667.0,2,711.94,28000.0,122007,82017,24.1,0.0,1,0,80,19.0,45.0,50.5,0.404,0.025,3531
6229,164000.0,787.0,3,272.65,13000.0,012005,82017,21.9,1.0,1,2,18,9.0,16.0,9.1,0.562,0.021,4595
6230,200000.0,687.0,3,845.72,28900.0,102004,82017,40.56,1.0,1,1,23,22.0,44.0,60.4,0.523,0.029,4687
6231,135000.0,702.0,3,568.6,15000.0,032002,82017,43.66,0.0,0,1,11,19.0,45.0,67.8,0.328,0.038,5632
6232,325727.04144222336,692.0,3,1266.39,35000.0,111996,82017,26.0,1.0,0,2,60,10.0,18.0,53.4,0.556,0.036,7578
6233,136000.0,752.0,3,259.72,8000.0,082000,82017,26.68,2.0,0,2,93,21.0,41.0,12.7,0.512,0.032,6209
6234,267000.0,752.0,3,734.04,35000.0,022001,82017,20.3,1.0,1,0,75,13.0,21.0,55.3,0.619,0.021,6025
6235,151000.0,702.0,3,389.26,16000.0,052007,82017,30.76,3.0,1,1,37,10.0,39.0,55.9,0.256,0.024,3745
6236,142936.0,677.0,3,508.53,20000.0,051990,82017,28.29,3.0,1,0,36,10.0,22.0,80.4,0.455,0.025,9954
6237,325727.04144222336,712.0,2,466.2,20000.0,121990,82017,19.53,1.0,1,2,98,18.0,45.0,38.4,0.34,0.023,9740
6238,70000.0,662.0,3,198.41,5000.0,052009,82017,45.34,0.0,0,0,72,14.0,21.0,49.7,0.667,0.04,3014
6239,150000.0,702.0,2,389.26,16000.0,072004,82017,21.12,2.0,1,2,31,10.0,31.0,86.7,0.323,0.024,4779
6240,82293.0,687.0,2,583.89,24000.0,112002,82017,28.08,0.0,1,0,32,10.0,18.0,57.0,0.556,0.024,5387
6241,135000.0,672.0,3,285.8,12000.0,121985,82017,19.81,2.0,1,1,78,4.0,14.0,61.0,0.286,0.024,11566
6242,300000.0,692.0,1,389.26,16000.0,071999,82017,14.58,4.0,1,2,01,22.0,39.0,39.0,0.59,0.024,6606
6243,186000.0,772.0,3,523.31,22450.0,031983,82017,21.96,1.0,1,2,93,14.0,31.0,7.1,0.452,0.023,12572
6244,130000.0,697.0,3,381.06,16000.0,082010,82017,13.7,1.0,1,1,97,6.0,7.0,98.3,0.857,0.024,2557
6245,187812.0,712.0,3,863.18,26400.0,012007,82017,4.61,3.0,0,2,19,5.0,14.0,70.6,0.357,0.033,3865
6246,69000.0,722.0,3,227.26,7000.0,052007,82017,13.58,0.0,0,0,68,11.0,15.0,0.0,0.733,0.032,3745
6247,139350.0,682.0,3,123.18,3600.0,092002,82017,27.22,1.0,0,1,33,13.0,22.0,28.5,0.591,0.034,5448
6248,145000.0,677.0,3,832.56,24000.0,022000,82017,42.5,2.0,0,1,76,13.0,34.0,92.1,0.382,0.035,6391
6249,155000.0,682.0,3,1040.7,30000.0,082002,82017,19.4,2.0,0,0,34,6.0,9.0,85.7,0.667,0.035,5479
6250,119002.0,737.0,3,612.01,19800.0,092001,82017,20.76,2.0,0,2,85,9.0,15.0,24.4,0.6,0.031,5813
6251,179000.0,672.0,3,764.6,28000.0,041999,82017,34.26,6.0,1,1,61,11.0,32.0,77.3,0.344,0.027,6697
6252,102000.0,747.0,3,303.03,13000.0,082007,82017,29.04,1.0,1,0,62,13.0,24.0,0.0,0.542,0.023,3653
6253,132700.0,682.0,3,1128.21,35000.0,011999,82017,7.7,5.0,0,0,40,3.0,39.0,6.7,0.175,0.032,6787
6254,91440.0,662.0,2,498.15,15000.0,051979,82017,32.43,2.0,0,0,27,13.0,30.0,27.2,0.433,0.033,13972
6255,301000.0,762.0,3,678.81,32000.0,021995,82017,24.24,4.0,1,1,77,14.0,38.0,38.3,0.368,0.021,8217
6256,110000.0,712.0,1,266.88,12000.0,011999,82017,8.46,1.0,1,2,44,15.0,45.0,23.4,0.326,0.022,6787
6257,84000.0,737.0,2,486.87,15000.0,072004,92017,16.14,0.0,1,1,90,7.0,9.0,23.9,0.778,0.032,4810
6258,153616.32,717.0,3,860.96,30000.0,052003,82017,17.93,4.0,1,0,66,8.0,26.0,13.3,0.308,0.029,5206
6259,262000.0,722.0,1,1080.11,34800.0,082003,92017,21.61,1.0,0,0,78,9.0,18.0,37.2,0.5,0.031,5145
6260,50000.0,687.0,1,134.05,4000.0,052003,82017,26.0,0.0,0,2,32,9.0,24.0,35.4,0.375,0.034,5206
6261,55000.0,677.0,3,587.55,15000.0,112002,82017,47.04,0.0,0,1,13,8.0,22.0,83.5,0.364,0.039,5387
6262,72643.0,722.0,3,72.35,2000.0,072007,82017,22.92,1.0,0,0,37,7.0,18.0,8.6,0.389,0.04,3684
6263,170000.0,687.0,3,159.41,4800.0,061996,82017,28.02,4.0,0,1,31,13.0,38.0,91.1,0.342,0.033,7731
6264,66240.0,722.0,1,192.03,6000.0,121999,82017,24.05,0.0,0,0,95,5.0,8.0,87.1,0.625,0.032,6453
6265,185000.0,672.0,3,535.96,15450.0,072000,82017,12.07,1.0,0,0,30,6.0,24.0,62.7,0.25,0.035,6240
6266,149000.0,732.0,3,240.92,8000.0,031994,82017,24.72,3.0,0,2,95,12.0,33.0,3.7,0.364,0.03,8554
6267,144000.0,702.0,2,405.25,11200.0,022005,82017,27.44,0.0,0,1,92,6.0,16.0,98.3,0.375,0.036,4564
6268,304000.0,757.0,3,648.39,32000.0,052007,82017,4.95,1.0,1,0,94,6.0,7.0,12.9,0.857,0.02,3745
6269,123000.0,672.0,3,852.13,21200.0,112004,92017,45.22,1.0,0,1,61,14.0,29.0,65.9,0.483,0.04,4687
6270,169800.0,682.0,3,381.06,16000.0,122004,82017,21.32,2.0,1,1,97,10.0,14.0,84.4,0.714,0.024,4626
6271,200000.0,662.0,1,821.2,24000.0,022003,82017,47.04,5.0,0,2,60,5.0,14.0,96.6,0.357,0.034,5295
6272,124000.0,692.0,2,392.36,12000.0,112004,82017,22.84,0.0,0,0,95,5.0,18.0,67.9,0.278,0.033,4656
6273,140000.0,722.0,3,553.35,24000.0,082007,82017,21.91,2.0,1,2,77,21.0,32.0,31.0,0.656,0.023,3653
6274,135000.0,692.0,2,713.96,20000.0,062014,82017,3.65,0.0,0,0,11,3.0,4.0,48.7,0.923,0.036,1157
6275,154000.0,787.0,3,314.59,15000.0,041996,82017,47.04,7.0,1,2,92,13.0,25.0,36.9,0.52,0.021,7792
6276,180000.0,732.0,2,419.58,18000.0,062013,82017,19.84,0.0,1,2,91,9.0,12.0,17.6,0.75,0.023,1522
6277,130000.0,667.0,3,398.52,12000.0,122005,82017,19.02,4.0,0,2,82,9.0,19.0,56.5,0.474,0.033,4261
6278,216000.0,697.0,3,922.25,36800.0,071987,82017,32.59,1.0,1,1,93,5.0,10.0,91.6,0.5,0.023,10989
6279,209000.0,787.0,2,514.91,24000.0,082007,82017,22.52,1.0,1,2,45,22.0,45.0,2.8,0.4,0.021,3653
6280,180000.0,662.0,3,342.17,10000.0,071986,82017,3.47,2.0,0,2,49,8.0,18.0,46.6,0.444,0.034,11354
6281,225000.0,687.0,3,1170.54,36800.0,011987,82017,16.26,3.0,1,0,79,14.0,40.0,54.7,0.35,0.029,11170
6282,247000.0,787.0,3,296.73,9600.0,012004,82017,11.4,1.0,0,2,11,4.0,8.0,21.9,0.5,0.031,4961
6283,109130.0,677.0,3,541.54,16800.0,122006,82017,15.71,1.0,0,2,85,5.0,9.0,78.7,0.556,0.032,3896
6284,193500.0,702.0,3,311.49,12000.0,032002,82017,29.7,1.0,1,2,77,10.0,12.0,44.0,0.833,0.026,5632
6285,118000.0,682.0,3,555.04,16000.0,062005,82017,19.24,1.0,0,0,74,8.0,12.0,17.9,0.667,0.035,4444
